from,post_id,text,publish_time,cnt_retweet,cnt_agree,cnt_comment,user_id,screen_name,name,url,action,avatar,img,imgs,query,sentiment_score,cluster,keywords
zhihu,3485080582,我四月一号在B站发的评论…,2024-05-02 01:07:00,0,484,16,5acda9d59dc00de351a5b9700ba520ea,月光光,月光光,https://www.zhihu.com/question/654463221/answer/3485080582,post,https://pica.zhimg.com/v2-b10e5844346f392581565068d517584c_l.jpg?source=1def8aca,https://pica.zhimg.com/80/v2-11a93c05b9813c5ef8fc0268c3f5596b_720w.jpg?source=1def8aca,['https://pica.zhimg.com/80/v2-11a93c05b9813c5ef8fc0268c3f5596b_720w.jpg?source=1def8aca'],654463221,1.0,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3483720327,感觉海军真的可怕，这些人现在的逻辑是：你只不过是失去了丈夫、儿子和弟弟，我们华为可是损失了名声啊！,2024-04-30 14:02:50,0,377,6,6bdd41c31a933fb25618024ee25a2744,宇过天青,宇过天青,https://www.zhihu.com/question/654463221/answer/3483720327,post,https://picx.zhimg.com/4a61b8be0ae9a6b029ee59f51a227514_l.jpg?source=1def8aca,,[],654463221,0.5,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3483372994,朋友想买问界的车，我劝他冷静……出事以后我还问他敢不敢买，他是这么回答我的,2024-04-30 09:10:19,0,2035,680,9af564d26365d8cca263053f1a69edd1,产品担当Ponyo,产品担当Ponyo,https://www.zhihu.com/question/654463221/answer/3483372994,post,https://pic1.zhimg.com/v2-0ecd741e886d184f79a5a6244eb3c2ad_l.jpg?source=1def8aca,https://pic1.zhimg.com/80/v2-6ffc060710dc784b631f265488896fd7_720w.jpg?source=1def8aca,['https://pic1.zhimg.com/80/v2-6ffc060710dc784b631f265488896fd7_720w.jpg?source=1def8aca'],654463221,0.5,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3483422984,人民就是江山…但是谁让你买华伪！,2024-04-30 09:51:01,0,393,12,8e650045ef0eee365c67837235411886,吹干王尔德的风衣,吹干王尔德的风衣,https://www.zhihu.com/question/654463221/answer/3483422984,post,https://picx.zhimg.com/v2-48d5b684862bc6ea848d82a9f18751d3_l.jpg?source=1def8aca,https://picx.zhimg.com/80/v2-837b55a8a1a34e674a8f63364b267184_720w.jpg?source=1def8aca,['https://picx.zhimg.com/80/v2-837b55a8a1a34e674a8f63364b267184_720w.jpg?source=1def8aca'],654463221,-1.0,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3483434397,被删帖了。。。这就是端了一盆屎，强迫痛失儿子、丈夫和亲弟弟的她咽下去还要说好吃！————————这已经是十八层地狱范畴的恶了,2024-04-30 09:57:16,0,377,1,7e392a7b2ed688bcad3c736986fe202e,西山绅士J,西山绅士J,https://www.zhihu.com/question/654463221/answer/3483434397,post,https://picx.zhimg.com/v2-045b51392b245f116589bf09de291855_l.jpg?source=1def8aca,,[],654463221,-1.0,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3483748548,日本人：卧槽他们那边害死人不需要鞠躬的啊！,2024-04-30 14:29:08,0,292,12,0cf045f2368c3648ca79c2488afa7b8b,掀桌子啦,掀桌子啦,https://www.zhihu.com/question/654463221/answer/3483748548,post,https://picx.zhimg.com/v2-c6895a0a1a2e20437b9d499e30ab5e3b_l.jpg?source=1def8aca,,[],654463221,1.0,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3483038410,以前人家问我为什么还买合资车，不是天天被曝光各种问题吗我的回答是，就是因为看得见各种问题，我才敢买合资车注：合资要买全球车型，特供我只能说懂得都懂，当然车这种东西小心开18款帕萨特都能开,2024-04-30 15:21:48,0,382,40,0e99a19d6c8ee89b609d739167287112,爱情甜点师,爱情甜点师,https://www.zhihu.com/question/654463221/answer/3483038410,post,https://pica.zhimg.com/v2-1ce56f3d65de3236c7f1c3f22dd2f39e_l.jpg?source=1def8aca,,[],654463221,1.0,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3483353381,我其实一直对华为没啥好印象，让我恶心的那种，真的,2024-04-30 08:53:31,0,331,4,b494621648811e7479568ebf96bdc7ad,信德维拉,信德维拉,https://www.zhihu.com/question/654463221/answer/3483353381,post,https://picx.zhimg.com/v2-dced299948a0fda1f660342f6203cc3f_l.jpg?source=1def8aca,,[],654463221,-1.0,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3482858047,神是不能流血的，哪怕是个伪神！神的信徒有很多，可能是月入3000每天方便面果腹的青年打工人，也可能是中年谢顶大腹便便的体制内大叔，但是他们有一个共同的信念，坚信他们的神是伟大、光荣、正确的神！永远是！神能一己之力对抗一国，神能开发芯片造光刻机搞无人驾驶，神是科技的代表，神是无所不能的神！！！信徒容不得别人说神哪怕是一个字的坏话。现在血淋淋的三条人命，烧成壳子的车架正在告诉神的信徒，你们的神不是全能的。神的信徒愤怒了，好像青春期的少年，看到自己爱慕的女神，坐在马桶上在拉大号。就因为这个女人要个说法，神流血了，心中的怒火驱使他们忘记做人最基本的礼义廉耻，果断的朝着受害者无情的开炮。只要让受害者闭嘴，神还是那个神。,2024-04-29 20:19:22,0,253,10,45aa0e2ac761c04790c4f64b2412692c,不吃牛肉古天乐,不吃牛肉古天乐,https://www.zhihu.com/question/654463221/answer/3482858047,post,https://pica.zhimg.com/v2-0310440cae67cf28b85176520217955c_l.jpg?source=1def8aca,https://pic1.zhimg.com/80/v2-e07728d766e9f3c3d2542dcb44b94c0a_720w.jpg?source=1def8aca,['https://pic1.zhimg.com/80/v2-e07728d766e9f3c3d2542dcb44b94c0a_720w.jpg?source=1def8aca'],654463221,0.5,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3483129749,30w去买一辆车，他们也是花粉，然而被喷成这个样子。可悲可笑啊,2024-04-29 23:17:30,0,378,56,15763816c2ad1b1c22e1479a2a2e0c21,未来已来,未来已来,https://www.zhihu.com/question/654463221/answer/3483129749,post,https://pic1.zhimg.com/v2-181ec101b9d21827aa2345aadaac9933_l.jpg?source=1def8aca,,[],654463221,-1.0,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3483614648,最搞笑的是：车主多半是滑伪粉，因为真金白银掏30万去支持了出了这事，还被一群滑伪粉围攻这个品牌的粉丝魔幻且逆天,2024-04-30 12:11:59,0,329,10,74cf4f9a9bf91e0fd5ccaa6764ae1e33,还追还追,还追还追,https://www.zhihu.com/question/654463221/answer/3483614648,post,https://picx.zhimg.com/v2-357f5fde43ee295b9b4a068b0c608d3f_l.jpg?source=1def8aca,,[],654463221,0.5,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3482876937,第一步先放kol出来甩锅给友商说是他们炒作抹黑，遮不住了第二步再放kol甩锅给供应商说是博世的AEB，被博世打脸后第三步还放kol出来甩锅给遇难的驾驶员说他开的太快了，这次终于没人反驳了，不愧是大厂甩锅流程都这么条理分明，不用亲自出面自有大儒为他辩经，哥哥永远都是清清白白的呢。最可悲的就是遇难的两个成年人都是忠实花粉，出事前的抖音账号里还在自豪炫耀购买了m7，出事后立马就被kol切割抛弃。,2024-04-29 18:06:09,0,191,21,11f28bb74edd419d9d7e3f775eb1d46f,红茶还是绿茶,红茶还是绿茶,https://www.zhihu.com/question/654463221/answer/3482876937,post,https://picx.zhimg.com/v2-8dc4ad25498d1e956cf5c5066940c18c_l.jpg?source=1def8aca,https://picx.zhimg.com/80/v2-71be28108732a6cf0d1fd5e9877545d0_720w.jpg?source=1def8aca,"['https://picx.zhimg.com/80/v2-71be28108732a6cf0d1fd5e9877545d0_720w.jpg?source=1def8aca', 'https://pica.zhimg.com/80/v2-a255f89d4ecd5377886b4a3290159f21_720w.jpg?source=1def8aca', 'https://pic1.zhimg.com/80/v2-2604cce11db39f9cf50b5d8010e80ffd_720w.jpg?source=1def8aca']",654463221,-1.0,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3483019968,见到的事情越多，我就越坚信五年前那些事只是单纯的恶人自有恶人磨,2024-04-29 21:07:12,0,229,11,66f7c95954c4741078ad3f7c8f1a9960,Saltydog,Saltydog,https://www.zhihu.com/question/654463221/answer/3483019968,post,https://pica.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=1def8aca,,[],654463221,0.5,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3485706431,发布时：华为问界。出事后：塞力斯问界。,2024-05-02 20:27:14,0,207,2,26cbf56d611d67bb1fe120d70609b880,头条狗,头条狗,https://www.zhihu.com/question/654463221/answer/3485706431,post,https://pica.zhimg.com/v2-f123557c4aa043fb50bd5998343bc358_l.jpg?source=1def8aca,,[],654463221,0.5,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3483144892,删删删这么多年，还是这样还是熟悉的那个风格跟那帮水军对线真没意思被洗脑的人，呵呵，真就是智选,2024-04-29 23:37:40,0,225,4,5c142b2b340d74ea0b7563f98561c254,cobble stone,cobble stone,https://www.zhihu.com/question/654463221/answer/3483144892,post,https://picx.zhimg.com/c431d6c6b5eac3566d9b8aa377c54d52_l.jpg?source=1def8aca,,[],654463221,-1.0,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3483122384,"当然是毫无底线的“遥遥领先”式夸大宣传的利益集团https://m.toutiao.com/is/i2eN3P5j/ 反思问界M7事故:“夸张宣传”遭反噬,“遥遥领先”的代价不应该是生命 4月26日，一辆华为问界M7在山西某高速公路上发生追尾事故，问界M7上包括驾驶员在内的三人均不幸遇难。……但是，在这起事故中，仍有诸多问题值得反思。1，某厂的夸大宣传麻痹了太多人精心设计的车辆被大货车前后夹击后“A柱、B柱、C柱”均未变形的测试的视频，余承东大言不惭的宣传华为问界的AEB功能遥遥领先，并自称“在所有的测试里都是第一名，没有第二名。”让用户真的以为遥遥领先而放松警惕。而一出事故，那些水粉不是怪司机就是撇开责任说“哪个车都会这样”，既然如此，你遥遥领先体现在哪里？2，华为模糊宣传华为发布会上，都是直接出吹问界如何如何，但是却未告诉用户某些功能只有高级版本才有。也未告诉用户其AEB方案是混合了不同性能的方案。问界前后的两则事故声明中，主要提到了三点：1、事故时车速为115km，事故车型为非智驾版，采用的是博世的AEB方案；2、电池包没有自燃；3、安全气囊正常打开。声明有几大问题显示问界诚意不足：1，声明避重就轻，只字不提最严重的门打不开，提电池包转移视线（此车是增程车，电池包本来就很小）。2，撒谎说AEB方案是博世的，博世立马辟谣。3，车头损毁严重，只说问界车速115KM但没说前车的速度，如果前车在通勤普遍认为不低于80KM，也就是实际碰撞速度是3-40km。如果在作业速度也在30-60km，所以碰撞速度此时是55-85km左右。这也就是说，问界方面的官方声明可信度存疑，有可能是在“弄虚作假”。更让人气氛的是问界对车门打不开的电话回复是“问界不支持自动解锁，大多数车不支持碰撞自动解锁”。是你的车不支撑，还张口就来污蔑他车不支持，张口就来是你们的企业文化吗？国家法规要求碰撞需自动解锁，且大部分车型都支持：经过这次事故，可以看到的是，通过营销与宣传，华为问界收获了市场和利益。但同时一旦发生事故，也会因为发生反噬而付出代价。“在电动化、智能驾驶和价格竞争下，很多基本的安全底线都被忽略，误导乃至于草菅人命。正视问题，解决问题。”有汽车行业专家对21世纪经济报道记者表示。当然，华为问界也再次给行业敲响警钟，不负责任的过度宣传，受到伤害的不仅是用户，也会反噬自己。问界的回应是否可信？华为问界在此次事件中的处理方式，引发公众剧烈讨论。受害人家属接受媒体采访时曾表示，在事故发生之后，华为、问界、赛力斯等方面都没有联系过她。于是才通过微博、抖音等社交平台发声。但网友也发现了问界方面的动作：视频和微博/帖子被删，热搜半个小时之内从第一退到十六，网友表示华为问界方面“删帖”此举不妥，华为问界方面应尊重逝者及家属，查明事故原因，而不是”解决提出问题的人“。4月28日，问界方面在官方微博发布第一则声明。声明称，车辆发生事故时车速115km/h，安全气囊正常打开，动力电池包特性均正常。（气囊正常打开是几个正常打开？为什么副驾窗户看不到气囊）受害者家属此前对华为问界M7的车辆安全性提出多重质疑，包括AEB紧急制动及GAEB异型障碍物自动紧急制动等功能是否响应、安全气囊是否发挥作用、隐藏式门把手为何没有弹出影响救援等。AEB是华为重点宣传的驾驶安全技术之一。在2023年9月份问界新M7发布会上，华为首发“全向防碰撞系统”，称华为ADS 2.0智驾系统能够实现前向、侧向和后向主动安全，以及能够在90公里时速下实现AEB自动紧急制动。其中侧向主动安全能够实现主动纠偏避险、避让变道车辆；后向主动安全可在倒车过程中发现路人、护栏、锥桶时主动刹停，余承东称“倒车更安全，想撞都难”。AEB是一项汽车主动安全技术，可以通过雷达测出与前方车辆或障碍物之间的距离，并利用数据分析模块将测出的距离与警报距离、安全距离进行比较，小于安全距离时将自动紧急刹车或使车辆减速，从而保障安全出行，减少事故发生。2023年11月，余承东在华为智慧出行解决方案发布会上对彼时引起热议的AEB之争做出回应：“AEB能力对华为来说就是一个小case，‘a pice of cake’的东西，华为GOD（通用障碍物检测能力）远远跨越了普通AEB的能力。在智能驾驶方面华为还有很多能力没有释放出来，目前仅是冰山一角。”AEB功能，也成为不少用户选择问界新M7的理由。从受害者家属在社交平台发布的信息来看，对于事故的质疑，其第一点提到的就是AEB功能为何没有起到作用，这也从侧面反映出，华为问界此前在传播时利用AEB功能对用户产生了一定消费认知。此外，从问界方面针对此次事故的两次回应中，对AEB的重点提及可以看到，问界希望对外释放一个明确信号：这起事故与华为极为自信的AEB功能无关。警惕智能驾驶过度宣传“陷阱”赛力斯此前是一家国内三线车企，直到在2021年与华为牵手合作打造新能源品牌问界，才逐渐受到更多关注。虽然华为自己不下场造车，但作为华为在新能源汽车布局的“亲儿子”，华为给问界提供了大量的资源支持，主导着问界品牌的走向。更为关键的是，余承东多次在问界的发布会上，以较为“夸张”的方式进行产品营销。例如，“1000万以内最好的SUV”、“所有的车里面最好的AEB”、“AITO问界的车，没有一辆车，出现被烧掉的问题，很多车天天都在烧”、“遥遥领先”等。作为中国知名度最高的企业之一，不少用户出于对“华为”二字信任，对华为的车和智驾参考其官方传播的说法而选择相信。甚至产生误解，认为华为的相关产品的确是领先的、安全的、没有缺陷的。但是，过度的宣传，会让消费者掉入忽视智能驾驶的安全“陷阱”。一味地鼓吹技术的领先性，从而吸引消费者，而对于暗藏的风险概念并没有做出过多警示，有可能会因此付出惨重的代价。虽然，华为问界及余承东“遥遥领先”式的众多宣传言论，在商业上取得了一定的成功，但一些言论欠妥、过于夸大且显得对消费者不负责任。作为一个国民度极高的品牌，华为更应该权衡其宣传话术对消费者认知的影响，不要误导消费者。在华为问界方面的正式宣传经常出现L2.99999等等不同的说法，又狡猾的在非正式场合说自己L3，这种宣传及其不负责任，在无限夸大自己产品的自驾能力的同时又不越界（L2级智能驾驶下事故责任人在驾驶员），能够轻松逃避责任。此次事故问界一再强调事故车问界M7非智驾版车型，想撇开智驾关系保持智驾颜面，但事实上，从特斯拉、造车新势力再到华为，用户因为自动驾驶而发生交通事故的事件时有发生。问界虽然目前的市场保有量还不高，但此前已经发生了多起相关事故。官方和花粉无一列外的把责任都推到驾驶员头上，但显然很难服众，因为大量的案例表明问界的智驾会出现无故退出，车机死机，路线识别错误等现象，可见其智能驾驶远远达不到其宣传的”遥遥领先“的水平。在实际过程中，夸大宣传和kol选择性宣传+水军洗地公关，会让车主真的相信问界的智驾遥遥领先，放松警惕，把生命安全交给技术尚未完全成熟的自动驾驶。安全永远是第一位，企业过度宣传技术的代价，不应该是用户生命。（参考和摘抄自：21世纪经济报道记者 左茂轩）从上面的分析可以知道，碰撞速度在50-85km之间。花粉说在这个速度没有车能顶得住，是真的吗？答案明显不是。奇瑞125km时速硬钢固定静止的收费站，人仅受轻伤。正常的汽车碰撞实验，25%偏置碰撞，相对速度128，动能比相对速度115高了20%，看看特斯拉的表现，某些花粉们企图掩盖的车辆问题以及“消失的某界”，早晚会变成下一个受害者的死因。",2024-05-01 11:06:09,0,106,8,63815e95462a5e3b11e38f3020400cdc,傅叶里,傅叶里,https://www.zhihu.com/question/654463221/answer/3483122384,post,https://picx.zhimg.com/v2-4ee234ff9537422a158c3fc511d89c64_l.jpg?source=1def8aca,https://pic1.zhimg.com/80/v2-9c1237e12de53e7f00af9374a7a49788_720w.jpg?source=1def8aca,"['https://pic1.zhimg.com/80/v2-9c1237e12de53e7f00af9374a7a49788_720w.jpg?source=1def8aca', 'https://pic1.zhimg.com/80/v2-8e13c17d5b182422bdc15e4af939af48_720w.jpg?source=1def8aca', 'https://pic1.zhimg.com/80/v2-d44cef36cb36cbe83f1a7f957c476052_720w.jpg?source=1def8aca']",654463221,0.0,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
